,quicksort,mergesort,heapsort
0,0.1349683999997069,0.14802959999997256,0.2689129000000321
1,0.13208699999995588,0.1418362000003981,0.27197789999991073
2,0.13673739999967438,0.14198950000036348,0.25711790000013934
3,0.13302680000015243,0.1437673000000359,0.2667428999998265
4,0.13259180000022752,0.14193370000020877,0.23445940000010523
5,0.13348850000011225,0.14194399999996676,0.23353690000021743
6,0.13296129999980622,0.14200779999964652,0.23392370000010487
7,0.13224780000018654,0.14188080000030823,0.23448770000004515
8,0.13331160000007003,0.14194210000005114,0.23379269999986718
9,0.13222319999977117,0.14223439999977927,0.23412129999996978
10,0.13240749999977197,0.14181009999992966,0.23404040000013993
11,0.13237389999994775,0.14546149999978297,0.23367330000019138
12,0.13245140000026367,0.1419871999996758,0.23438500000020213
13,0.13267739999992045,0.14188730000023497,0.2354018000000906
14,0.1328115000001162,0.14277769999989687,0.2338158000002295
15,0.13244759999997768,0.14187520000041332,0.2338927999999214
16,0.13220430000001215,0.14204389999986233,0.23945289999983288
17,0.13225839999995515,0.14200940000000628,0.2363553000000138
18,0.13219170000002123,0.1421263000002,0.23538940000025832
19,0.1338327999997091,0.14186279999967155,0.23480490000019927
20,0.13325690000010582,0.1423016000003372,0.23423140000022613
21,0.13219669999989492,0.14186190000009447,0.23429759999999078
22,0.13365799999974115,0.14205690000017057,0.23359819999996034
23,0.1323155999998562,0.14193889999978637,0.2343433000000914
24,0.13235919999988255,0.14222749999998996,0.23455210000020088
25,0.13365569999996296,0.14367399999991903,0.23376950000010766
26,0.13232799999968847,0.14326680000021952,0.23563160000003336
27,0.1326851999997416,0.14198649999980262,0.23406870000007984
28,0.13281830000005357,0.143058099999962,0.23493710000002466
29,0.13227659999984098,0.142417800000203,0.23363170000038735
30,0.13281830000005357,0.14208819999976185,0.2347617000000355
31,0.13288409999995565,0.143141900000046,0.23422870000013063
32,0.13204299999961222,0.14176379999980782,0.23384260000011636
33,0.1324174999999741,0.1440496999998686,0.23396599999978207
34,0.13244410000015705,0.1420536999999058,0.23415979999981573
35,0.1329424000000472,0.14223439999977927,0.23510269999997035
36,0.13329400000020541,0.141840200000388,0.23434520000000703
37,0.13342400000010457,0.14171589999978096,0.23401419999981954
38,0.1323789000002762,0.14204780000000028,0.23374660000035874
39,0.13213580000001457,0.14195239999980913,0.2350005000002966
40,0.13228849999995873,0.1421634999996968,0.23430259999986447
41,0.13256360000013956,0.1431601999997838,0.2352221000001009
42,0.133149400000093,0.14253370000005816,0.23418660000015734
43,0.13229709999995976,0.1433164999998553,0.23468470000034358
44,0.1324237999997422,0.14359450000029028,0.23389670000005935
45,0.13234749999992346,0.1421055000000706,0.23394020000023374
46,0.13214760000028036,0.1420376999999462,0.23448850000022503
47,0.13267080000014175,0.1418855000001713,0.23484080000025642
48,0.1332116999997197,0.14198320000014064,0.23386729999992895
49,0.13235350000013568,0.14189510000005612,0.23406199999999444
50,0.13237059999983103,0.14227500000015425,0.23591850000002523
51,0.13215690000015456,0.14190289999987726,0.23362980000001698
52,0.13227370000004157,0.14241969999966386,0.2346794999998565
53,0.1324211999999534,0.1421328999999787,0.23460620000014387
54,0.13295090000019627,0.1418164000001525,0.23397130000012112
55,0.13246180000032837,0.14195029999973485,0.2338451000000532
56,0.13220959999989645,0.1419384999999238,0.2581430999998702
57,0.13234379999994417,0.1430334000001494,0.23411209999994753
58,0.13227779999988343,0.14267559999962032,0.25668180000002394
59,0.1332820000002357,0.14291129999992336,0.2338208000001032
60,0.13241459999971994,0.14223070000025473,0.23377150000032998
61,0.1341722999995909,0.1420341000002736,0.23378279999997176
62,0.1325128000003133,0.14201440000033472,0.23368239999990692
63,0.1324359000000186,0.1427795999998125,0.23480279999967024
64,0.13268879999986893,0.14180909999959113,0.23497809999980745
65,0.13288060000013502,0.1422883999998703,0.23417779999999766
66,0.1323245999997198,0.14183940000020812,0.2338206999997965
67,0.13242459999992207,0.14208589999998367,0.23427519999995638
68,0.13712020000002667,0.14235409999992044,0.23357120000036957
69,0.1323747999999796,0.1424986000001809,0.23642450000033932
70,0.13304389999984778,0.1430611000000681,0.2335958000003302
71,0.13319619999992938,0.14345259999981863,0.2341977000000952
72,0.13221759999987626,0.1420869000003222,0.23417380000000776
73,0.13203459999976985,0.14332639999975072,0.23348119999991468
74,0.13207069999998566,0.1428595999996105,0.23442800000020725
75,0.13286440000001676,0.1429895999999644,0.2342226999999184
76,0.13346790000014153,0.14209010000013222,0.23396120000006704
77,0.13217340000028344,0.14249900000004345,0.2350166999999601
78,0.13345040000012887,0.1421541999998226,0.2342610999999124
79,0.13212649999968562,0.1421037999998589,0.23361389999990934
80,0.13241280000011102,0.14207459999988714,0.23367060000009587
81,0.13244129999975485,0.14209260000006907,0.23450839999986783
