,quicksort,mergesort,heapsort
0,0.05923039999998991,0.06814029999998183,0.06503209999999626
1,0.05366530000003422,0.05427959999997256,0.05593010000001186
2,0.05369409999997288,0.06471379999999272,0.055761800000027506
3,0.05794869999999719,0.05581229999995685,0.05333170000000109
4,0.05876340000003211,0.054960800000003474,0.055323600000008355
5,0.0550621000000433,0.055967800000019,0.05348309999999401
6,0.055722800000012285,0.055759299999976975,0.05572040000004108
7,0.05299999999999727,0.05349839999996675,0.05509599999999182
8,0.05333780000000843,0.057051899999976285,0.05567919999998594
9,0.0513684000000012,0.05544009999999844,0.05460890000000518
10,0.05278179999999111,0.05531299999995554,0.05372740000001386
11,0.05310270000001083,0.05409359999998742,0.05334349999998267
12,0.055754799999988336,0.05509460000001809,0.05439400000000205
13,0.05398239999999532,0.05419569999997975,0.05505809999999656
14,0.05615519999997787,0.054539599999998245,0.05765430000002425
15,0.0531641000000036,0.055139100000019425,0.054457099999979164
16,0.05316629999998668,0.05430340000003753,0.053575899999998455
17,0.05416680000001861,0.05614570000000185,0.05543190000003051
18,0.05677409999998417,0.06216219999998884,0.053474499999992986
19,0.05329030000001467,0.05494250000003831,0.05946740000001682
20,0.05538500000000113,0.055280100000004495,0.0569342000000006
21,0.05254130000002988,0.05418989999998303,0.05406840000000557
22,0.05333100000001423,0.05553649999995969,0.054823499999997694
23,0.05479909999996835,0.05377740000000131,0.05584969999995337
24,0.05396389999998519,0.054325100000028215,0.05563280000001214
25,0.05604030000000648,0.05402469999995674,0.053377299999965544
26,0.05394279999995888,0.05342110000003686,0.05387129999996887
27,0.05537550000002511,0.05327110000001767,0.054154599999947095
28,0.05346580000002632,0.05353089999999838,0.05640859999999748
29,0.05366300000002866,0.05468039999999519,0.054240999999990436
30,0.05513870000004317,0.055914900000004764,0.053223800000012034
31,0.05443010000004733,0.053346799999985706,0.05451010000001588
32,0.05435349999999062,0.054254299999968225,0.05597370000003821
33,0.0526335000000131,0.05321670000000722,0.05370799999997189
34,0.055318499999998494,0.053432600000007824,0.05441140000004907
35,0.05434420000000273,0.05353509999997641,0.05440049999998564
36,0.05459220000000187,0.05621140000005198,0.05653250000000298
37,0.05345749999997906,0.05496549999998024,0.0551796999999965
38,0.05385390000003554,0.05417660000000524,0.056184100000052695
39,0.05296360000005507,0.05328930000001719,0.05558280000002469
40,0.054334499999981745,0.05331699999999273,0.055048699999986184
41,0.05282959999999548,0.054115299999978106,0.05536499999999478
42,0.054427400000008674,0.054782299999999395,0.05695259999998825
43,0.05395640000000412,0.056015800000011495,0.054664500000001226
44,0.05300340000002279,0.05337909999997237,0.05473630000000185
45,0.05470029999997905,0.05493160000003172,0.05627499999997099
46,0.054743500000029144,0.05485119999997323,0.05452810000002728
47,0.0534048000000098,0.056913600000029874,0.05440550000002986
48,0.05488719999999603,0.054917699999975866,0.053645399999993515
49,0.05405260000003409,0.057028999999999996,0.05403630000000703
