,quicksort,mergesort,heapsort
0,0.008367499999991423,0.006715000000014015,0.009027900000006639
1,0.005379300000015519,0.006390800000019681,0.009026699999992616
2,0.005854499999998097,0.00607350000001361,0.008818500000018048
3,0.005430399999994506,0.006076799999988225,0.010116299999992862
4,0.0053999999999803094,0.006180299999982708,0.010107599999997774
5,0.0055940999999961605,0.0060862999999926615,0.00977970000002415
6,0.005357699999990473,0.00601309999998989,0.009858900000011772
7,0.00533020000000306,0.006163600000007818,0.010273000000012189
8,0.005443799999994781,0.006132199999996146,0.009794400000004089
9,0.0054304999999885695,0.006067400000006273,0.010202499999991232
10,0.005375700000001871,0.006032599999997501,0.00998289999998292
11,0.005347900000003847,0.006073100000008935,0.009755200000000741
12,0.005442799999997305,0.006068499999997812,0.012091200000014624
13,0.0053656999999986965,0.006626199999999471,0.011376200000000836
14,0.0053955000000200926,0.007168799999988096,0.011824200000006613
15,0.0054247999999859076,0.006260200000014038,0.01037360000000831
16,0.0054094000000191045,0.006536600000004,0.010088199999984226
17,0.005408999999986008,0.00801450000000159,0.00934809999998265
18,0.007466299999975945,0.0072055999999918185,0.009238500000009253
19,0.005940199999997731,0.006786200000021836,0.009128599999996823
20,0.00550059999997643,0.006105499999989661,0.008805399999999963
21,0.005788499999994201,0.006106599999981199,0.008819899999991776
22,0.0054198999999925945,0.006324600000027658,0.008837300000010373
23,0.005425799999983383,0.006124499999998534,0.008759499999996478
24,0.0055030000000044765,0.006030699999996614,0.00884820000001696
25,0.005422600000002831,0.0060944999999890115,0.009097099999991087
26,0.005323500000002923,0.007629100000002609,0.009215099999977383
27,0.0056146999999953096,0.006184100000012904,0.008945799999992232
28,0.005352400000020907,0.006052899999986039,0.008778500000005351
29,0.005400500000007469,0.006157800000011093,0.008783999999991465
30,0.005520499999988715,0.0061134999999978845,0.009189400000025216
31,0.005441700000005767,0.006040000000012924,0.009117700000018658
32,0.00540900000001443,0.006232199999999466,0.009294999999980291
33,0.005348099999991973,0.006136600000019143,0.010134999999991123
34,0.005378399999983685,0.006087699999994811,0.010124300000001085
35,0.005409499999984746,0.006092700000010609,0.010208500000004506
36,0.005361899999996922,0.006058200000012448,0.009899900000021944
37,0.005519700000007788,0.006226499999996804,0.009564100000005737
38,0.005395399999997608,0.00604249999997819,0.009846899999985226
39,0.005406099999987646,0.006081800000004023,0.00992669999999407
40,0.005381300000010469,0.0066664999999943575,0.009412900000000946
41,0.005348900000001322,0.006140400000020918,0.009683199999983572
42,0.0053913000000136435,0.00626679999999169,0.008841300000000274
43,0.005402000000003682,0.006721300000009478,0.00882280000001856
44,0.00543249999998352,0.007142399999992222,0.008839600000015935
45,0.005434400000012829,0.006286799999998038,0.00885840000000826
46,0.005384699999979148,0.006137999999992871,0.008788400000014462
47,0.005483400000002803,0.006606200000021545,0.008963899999997693
48,0.0054094000000191045,0.006495199999989154,0.008947899999981246
49,0.005350000000021282,0.006297200000005887,0.008880299999987074
50,0.0055260000000032505,0.006228199999981143,0.008829500000018697
51,0.005382600000018556,0.0065859999999986485,0.008896899999996322
52,0.005408600000009756,0.006667800000002444,0.008790099999998802
